day_id,is_labourer,household_id,person_num,day_date,day_type,day_traveled,reason_not_traveled,reason_not_traveled_other,home_based,start_latlon,start_community,start_road,start_building,start_poi,start_emirate,interviewer_id,interviewer_company,interview_date,interview_time,person_id,interviewer_company_num,person_group,person_weight,wt
146,0.0,5087,2.0,2014-05-29,5,1,-999,,1,"25.131143,55.386543",-,-,-,-,1,TTF-C-01,tf,2014-05-31,23:44:00,508702,626,7,256.0462911655171,1
147,0.0,5087,3.0,2014-05-29,5,1,-999,,1,"25.131143,55.386543",-,-,-,-,1,TTF-C-01,tf,2014-05-31,23:45:00,508703,626,7,136.88428429523265,1
148,0.0,5087,4.0,2014-05-29,5,2,3,,-999,,-,-,-,-,-999,TTF-C-01,tf,2014-05-31,23:45:00,508704,626,7,180.36920265476982,1
149,0.0,5087,5.0,2014-05-29,5,1,-999,,1,"25.131143,55.386543",-,-,-,-,1,TTF-C-01,tf,2014-05-31,23:45:00,508705,626,7,181.12432367467136,1
150,0.0,5087,6.0,2014-05-29,5,2,3,,-999,,-,-,-,-,-999,TTF-C-01,tf,2014-05-31,23:46:00,508706,626,7,180.36920265476982,1
151,0.0,5087,7.0,2014-05-29,5,1,-999,,1,"25.131143,55.386543",-,-,-,-,1,TTF-C-01,tf,2014-05-31,23:46:00,508707,626,7,181.12432367467136,1
152,0.0,5087,8.0,2014-05-29,5,1,-999,,1,"25.131143,55.386543",-,-,-,-,1,TTF-C-01,tf,2014-05-31,23:46:00,508708,626,7,181.12432367467136,1
153,0.0,5088,1.0,2014-05-29,5,1,-999,,1,"25.132192,55.384440","Latitude=25.132192, Longitude=55.384440",-,-,-,1,TTF-C-01,tf,2014-05-31,23:59:00,508801,626,7,135.38677805231228,1
154,0.0,5088,2.0,2014-05-29,5,1,-999,,1,"25.132192,55.384440","Latitude=25.132192, Longitude=55.384440",-,-,-,1,TTF-C-01,tf,2014-05-31,23:59:00,508802,626,7,135.38677805231228,1
155,0.0,5088,3.0,2014-05-29,5,1,-999,,1,"25.132192,55.384440","Latitude=25.132192, Longitude=55.384440",-,-,-,1,TTF-C-01,tf,2014-05-31,00:00:00,508803,626,7,135.38677805231228,1
156,0.0,5088,4.0,2014-05-29,5,1,-999,,1,"25.132192,55.384440","Latitude=25.132192, Longitude=55.384440",-,-,-,1,TTF-C-01,tf,2014-05-31,00:00:00,508804,626,7,305.20230384692894,1
157,0.0,5088,5.0,2014-05-29,5,1,-999,,1,"25.132192,55.384440","Latitude=25.132192, Longitude=55.384440",-,-,-,1,TTF-C-01,tf,2014-05-31,00:00:00,508805,626,7,163.16346054915758,1
158,0.0,5088,6.0,2014-05-29,5,1,-999,,1,"25.132192,55.384440","Latitude=25.132192, Longitude=55.384440",-,-,-,1,TTF-C-01,tf,2014-05-31,00:01:00,508806,626,7,136.88428429523265,1
159,0.0,5088,7.0,2014-05-29,5,1,-999,,1,"25.132192,55.384440","Latitude=25.132192, Longitude=55.384440",-,-,-,1,TTF-C-01,tf,2014-05-31,00:01:00,508807,626,7,136.88428429523265,1
160,0.0,5183,1.0,2014-06-01,1,1,-999,,1,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:21:00,518301,531,7,6.1470895417554825,1
161,0.0,5183,2.0,2014-06-01,1,1,-999,,1,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:22:00,518302,531,7,6.1470895417554825,1
162,0.0,5183,3.0,2014-06-01,1,1,-999,,1,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:22:00,518303,531,7,6.1470895417554825,1
163,0.0,5183,4.0,2014-06-01,1,1,-999,,1,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:22:00,518304,531,7,6.1470895417554825,1
164,0.0,5183,5.0,2014-06-01,1,1,-999,,1,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:23:00,518305,531,7,6.1470895417554825,1
165,0.0,5184,1.0,2014-06-01,1,1,-999,,1,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:36:00,518401,531,7,9.64616491824985,1
166,0.0,5184,2.0,2014-06-01,1,1,-999,,1,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:36:00,518402,531,7,9.64616491824985,1
167,0.0,5184,3.0,2014-06-01,1,1,-999,,1,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:36:00,518403,531,7,9.64616491824985,1
168,0.0,5184,4.0,2014-06-01,1,1,-999,,1,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:37:00,518404,531,7,9.64616491824985,1
169,0.0,5184,5.0,2014-06-01,1,1,-999,,1,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:37:00,518405,531,7,9.64616491824985,1
170,0.0,5184,6.0,2014-06-01,1,2,1,,-999,,-,-,-,-,-999,TTF-C-01,tf,2014-06-02,19:38:00,518406,531,7,6.3992806430349525,1
171,0.0,5184,8.0,2014-06-01,1,1,-999,,1,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:38:00,518408,531,7,9.64616491824985,1
172,0.0,5185,1.0,2014-06-01,1,1,-999,,1,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:51:00,518501,531,7,6.710287371957997,1
173,0.0,5185,2.0,2014-06-01,1,1,-999,,1,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:51:00,518502,531,7,6.710287371957997,1
174,0.0,5185,3.0,2014-06-01,1,1,-999,,1,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:51:00,518503,531,7,6.710287371957997,1
175,0.0,5185,4.0,2014-06-01,1,1,-999,,1,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:52:00,518504,531,7,25.315735822451536,1
176,0.0,5185,5.0,2014-06-01,1,2,1,,-999,,-,-,-,-,-999,TTF-C-01,tf,2014-06-02,19:52:00,518505,531,7,6.3992806430349525,1
177,0.0,5185,6.0,2014-06-01,1,1,-999,,1,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:53:00,518506,531,7,25.315735822451536,1
178,0.0,5185,7.0,2014-06-01,1,1,-999,,1,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:53:00,518507,531,7,6.710287371957997,1
179,0.0,5185,8.0,2014-06-01,1,2,3,,-999,,-,-,-,-,-999,TTF-C-01,tf,2014-06-02,19:53:00,518508,531,7,6.3992806430349525,1
180,0.0,5185,9.0,2014-06-01,1,1,-999,,1,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:54:00,518509,531,7,6.710287371957997,1
181,0.0,5185,10.0,2014-06-01,1,1,-999,,1,"24.854237,55.057125",531,-,-,-,1,TTF-C-01,tf,2014-06-02,19:54:00,518510,531,7,6.710287371957997,1
182,0.0,5199,1.0,2014-06-02,2,1,-999,,1,"25.273883,55.370643",BUSTAN QUSAIS,-,-,-,1,TTF-C-01,tf,2014-06-03,18:41:00,519901,232,4,286.33819316146156,1
183,0.0,5199,2.0,2014-06-02,2,2,3,,-999,,-,-,-,-,-999,TTF-C-01,tf,2014-06-03,18:42:00,519902,232,11,160.70709872162132,1
184,0.0,5199,3.0,2014-06-02,2,1,-999,,1,"25.273883,55.370643",BUSTAN QUSAIS,-,-,-,1,TTF-C-01,tf,2014-06-03,18:42:00,519903,232,16,23.271657334328864,1
185,0.0,5199,4.0,2014-06-02,2,1,-999,,1,"25.273883,55.370643",BUSTAN QUSAIS,-,-,-,1,TTF-C-01,tf,2014-06-03,18:42:00,519904,232,15,83.93624877251362,1
186,0.0,5258,1.0,2014-06-03,3,1,-999,,1,"25.272117,55.305927",118,-,--,-,1,TTF-C-01,tf,2014-06-04,19:00:00,525801,118,7,158.86476154919578,1
187,0.0,5258,2.0,2014-06-10,3,1,-999, ,1,"25.272117,55.305927",118,-,--,-,1,TTF-C-01,tf,2014-06-04,19:00:00,525802,118,7,158.86476154919578,1
188,0.0,5258,3.0,2014-06-03,3,1,-999, ,1,"25.272117,55.305927",118,-,--,-,1,TTF-C-01,tf,2014-06-04,19:00:00,525803,118,7,158.86476154919578,1
189,0.0,5258,4.0,2014-06-03,3,2,4, DAY OFF,-999,,-,-,-,-,-999,TTF-C-01,tf,2014-06-04,19:01:00,525804,118,7,188.68900878271475,1
190,0.0,5258,5.0,2014-06-03,3,1,-999, ,1,"25.272117,55.305927",118,-,--,-,1,TTF-C-01,tf,2014-06-04,19:01:00,525805,118,7,158.86476154919578,1
191,0.0,5258,6.0,2014-06-03,3,1,-999, ,1,"25.272117,55.305927",118,-,--,-,1,TTF-C-01,tf,2014-06-04,19:01:00,525806,118,7,158.86476154919578,1
192,0.0,5258,7.0,2014-06-03,3,1,-999, ,1,"25.272117,55.305927",118,-,--,-,1,TTF-C-01,tf,2014-06-04,19:02:00,525807,118,7,158.86476154919578,1
193,0.0,5288,1.0,2014-06-04,4,1,-999,,1,"25.272165,55.306592",118,-,-,-,1,TTF-C-01,tf,2014-06-05,18:30:00,528801,118,7,158.86476154919578,1
194,0.0,5288,2.0,2014-06-04,4,1,-999, ,1,"25.272165,55.306592",118,-,-,-,1,TTF-C-01,tf,2014-06-05,18:30:00,528802,118,7,158.86476154919578,1
195,0.0,5288,3.0,2014-06-04,4,1,-999, ,1,"25.272165,55.306592",118,-,-,-,1,TTF-C-01,tf,2014-06-05,18:31:00,528803,118,7,133.9730301162925,1
196,0.0,5288,4.0,2014-06-04,4,1,-999, ,1,"25.272165,55.306592",118,-,-,-,1,TTF-C-01,tf,2014-06-05,18:31:00,528804,118,7,158.86476154919578,1
197,0.0,5288,5.0,2014-06-04,4,1,-999, ,1,"25.272165,55.306592",118,-,-,-,1,TTF-C-01,tf,2014-06-05,18:32:00,528805,118,7,158.86476154919578,1
198,0.0,5288,6.0,2014-06-04,4,1,-999, ,1,"25.272165,55.306592",118,-,-,-,1,TTF-C-01,tf,2014-06-05,18:32:00,528806,118,7,158.86476154919578,1
199,0.0,5288,7.0,2014-06-04,4,1,-999, ,1,"25.272165,55.306592",118,-,-,-,1,TTF-C-01,tf,2014-06-05,18:32:00,528807,118,7,158.86476154919578,1
200,0.0,5288,8.0,2014-06-04,4,1,-999, ,1,"25.272165,55.306592",118,-,-,-,1,TTF-C-01,tf,2014-06-05,18:33:00,528808,118,7,158.86476154919578,1
201,0.0,5289,1.0,2014-06-04,4,1,-999,,1,"25.272165,55.306592",118,-,-,-,1,TTF-C-01,tf,2014-06-05,18:51:00,528901,118,7,158.86476154919578,1
202,0.0,5289,2.0,2014-06-04,4,1,-999, ,1,"25.272165,55.306592",118,-,-,-,1,TTF-C-01,tf,2014-06-05,18:51:00,528902,118,7,158.86476154919578,1
203,0.0,5289,3.0,2014-06-04,4,1,-999, ,1,"25.272165,55.306592",118,-,-,-,1,TTF-C-01,tf,2014-06-05,18:52:00,528903,118,7,158.86476154919578,1
204,0.0,5289,4.0,2014-06-04,4,1,-999, ,1,"25.272165,55.306592",118,-,-,-,1,TTF-C-01,tf,2014-06-05,18:52:00,528904,118,7,158.86476154919578,1
205,0.0,5289,5.0,2014-06-04,4,1,-999, ,1,"25.272165,55.306592",118,-,-,-,1,TTF-C-01,tf,2014-06-05,18:53:00,528905,118,7,158.86476154919578,1
206,0.0,5289,6.0,2014-06-04,4,2,4, DAY OFF,-999,,-,-,-,-,1,TTF-C-01,tf,2014-06-05,18:53:00,528906,118,7,188.68900878271475,1
207,0.0,4005,1.0,2014-04-24,5,1,-999,,1,"25.272272,55.302987",-,-,-,-,1,TTF-B-02,tf,2014-04-26,14:59:00,400501,116,7,40.323787432679495,1
208,0.0,4005,2.0,2014-04-24,5,2,3,,-999,,-,-,-,-,-999,TTF-B-02,tf,2014-04-26,15:00:00,400502,116,7,205.90137532726553,1
209,0.0,4005,3.0,2014-04-24,5,1,-999,,1,"25.272272,55.302987",-,-,-,-,1,TTF-B-02,tf,2014-04-26,15:00:00,400503,116,7,89.01895039844223,1
210,0.0,3940,1.0,2014-05-04,1,1,-999,,1,"25.288085,55.323458",-,-,-,-,1,TTF-B-02,tf,2014-05-05,20:30:00,394001,126,3,587.2975905195783,1
211,0.0,3940,2.0,2014-05-04,1,1,-999,,1,"25.288085,55.323458",-,-,-,-,1,TTF-B-02,tf,2014-05-05,20:30:00,394002,126,3,462.7854894801322,1
212,0.0,3940,3.0,2014-05-04,1,1,-999,,1,"25.288085,55.323458",-,-,-,-,1,TTF-B-02,tf,2014-05-05,20:31:00,394003,126,8,137.83042640920203,1
213,0.0,3940,4.0,2014-05-04,1,1,-999,,1,"25.288085,55.323458",-,-,-,-,1,TTF-B-02,tf,2014-05-05,20:31:00,394004,126,3,2619.677991891766,1
214,0.0,3940,5.0,2014-05-04,1,1,-999,,1,"25.288085,55.323458",-,-,-,-,1,TTF-B-02,tf,2014-05-05,20:31:00,394005,126,15,426.77484381675976,1
215,0.0,3940,6.0,2014-05-04,1,1,-999,,1,"25.288085,55.323458",-,-,-,-,1,TTF-B-02,tf,2014-05-05,20:32:00,394006,126,15,426.77484381675976,1
216,0.0,4653,1.0,2014-05-05,2,1,-999,,1,"25.291868,55.327299",,,,,1,TTF-B-02,tf,2014-05-06,17:48:00,465301,126,3,394.4563657395548,1
217,0.0,4653,2.0,2014-05-05,2,1,-999,,1,"25.291868,55.327299",,,,,1,TTF-B-02,tf,2014-05-06,17:48:00,465302,126,8,165.43704294351326,1
218,0.0,4653,3.0,2014-05-05,2,1,-999,,1,"25.291868,55.327299",,,,,1,TTF-B-02,tf,2014-05-06,17:50:00,465303,126,3,394.4563657395548,1
219,0.0,4653,4.0,2014-05-05,2,1,-999,,1,"25.291868,55.327299",,,,,1,TTF-B-02,tf,2014-05-06,17:50:00,465304,126,8,516.0779001931111,1
220,0.0,4655,1.0,2014-05-05,2,1,-999,,1,"25.291927,55.327342",,,,,1,TTF-B-02,tf,2014-05-06,18:50:00,465501,126,9,291.3131860881709,1
221,0.0,4655,2.0,2014-05-05,2,1,-999,,1,"25.291927,55.327342",,,,,1,TTF-B-02,tf,2014-05-06,18:50:00,465502,126,4,126.20574327091357,1
222,0.0,4655,3.0,2014-05-05,2,1,-999,,1,"25.291927,55.327342",,,,,1,TTF-B-02,tf,2014-05-06,18:50:00,465503,126,15,426.77484381675976,1
223,0.0,4655,4.0,2014-05-05,2,1,-999,,1,"25.291927,55.327342",,,,,1,TTF-B-02,tf,2014-05-06,18:50:00,465504,126,15,799.7017811793843,1
224,0.0,4655,5.0,2014-05-05,2,1,-999,,1,"25.291927,55.327342",,,,,1,TTF-B-02,tf,2014-05-06,18:51:00,465505,126,15,426.77484381675976,1
225,0.0,4372,1.0,2014-05-14,4,2,2,,-999,,,,,,-999,TTF-B-02,tf,2014-05-15,00:00:00,437201,227,1,106.0453220264375,1
226,0.0,4372,2.0,2014-05-14,4,2,2,,-999,,,,,,-999,TTF-B-02,tf,2014-05-15,00:00:00,437202,227,2,101.01896459016082,1
227,0.0,4372,3.0,2014-05-14,4,1,-999,,1,"25.257815,55.382617",Al twar ( 227),,,,1,TTF-B-02,tf,2014-05-15,00:00:00,437203,227,1,119.74138612599405,1
228,0.0,4372,4.0,2014-05-14,4,1,-999,,1,"25.257815,55.382617",Al twar ( 227),,,,1,TTF-B-02,tf,2014-05-15,00:00:00,437204,227,1,119.74138612599405,1
229,0.0,4372,5.0,2014-05-14,4,1,-999,,1,"25.257815,55.382617",Al twar ( 227),,,,1,TTF-B-02,tf,2014-05-15,00:00:00,437205,227,1,119.74138612599405,1
230,0.0,4372,6.0,2014-05-14,4,1,-999,,1,"25.257815,55.382617",Al twar ( 227),,,,1,TTF-B-02,tf,2014-05-15,00:00:00,437206,227,2,116.79118990683658,1
231,0.0,4372,7.0,2014-05-14,4,1,-999,,1,"25.257815,55.382617",Al twar ( 227),,,,1,TTF-B-02,tf,2014-05-15,00:00:00,437207,227,17,31.664215280634835,1
232,0.0,4372,8.0,2014-05-14,4,1,-999,,1,"25.257815,55.382617",Al twar ( 227),,,,1,TTF-B-02,tf,2014-05-15,00:00:00,437208,227,2,340.6272163902461,1
233,0.0,4552,1.0,2014-05-18,1,1,-999,,1,"25.265267,55.408741",Muhaisnah 3 (244),-,-,-,1,TTF-b-02,tf,2014-05-19,21:39:00,455201,244,1,119.74138612599405,1
234,0.0,4552,2.0,2014-05-18,1,1,-999,,1,"25.265267,55.408741",Muhaisnah 3 (244),-,-,-,1,TTF-b-02,tf,2014-05-19,21:39:00,455202,244,2,101.01896459016082,1
235,0.0,4552,3.0,2014-05-18,1,1,-999,,1,"25.265267,55.408741",Muhaisnah 3 (244),-,-,-,1,TTF-b-02,tf,2014-05-19,21:39:00,455203,244,17,27.702418495266325,1
236,0.0,4553,1.0,2014-05-18,1,2,1,,-999,,-,-,-,-,1,TTF-b-02,tf,2014-05-19,22:40:00,455301,244,1,106.0453220264375,1
237,0.0,4553,2.0,2014-05-18,1,2,1,,-999,,-,-,-,-,1,TTF-b-02,tf,2014-05-19,22:40:00,455302,244,2,129.33756047131115,1
238,0.0,4553,3.0,2014-05-18,1,1,-999,,1,"25.265985,55.408741",Muhaisnah 3(244),-,-,-,1,TTF-b-02,tf,2014-05-19,22:40:00,455303,244,1,119.74138612599405,1
239,0.0,4553,4.0,2014-05-18,1,1,-999,,1,"25.265985,55.408741",Muhaisnah 3(244),-,-,-,1,TTF-b-02,tf,2014-05-19,22:40:00,455304,244,2,116.79118990683658,1
240,0.0,4553,5.0,2014-05-18,1,1,-999,,1,"25.265985,55.408741",Muhaisnah 3(244),-,-,-,1,TTF-b-02,tf,2014-05-19,22:40:00,455305,244,13,205.59434256137732,1
241,0.0,4554,1.0,2014-05-18,1,1,-999,,1,"25.267033,55.409825",Muhaisnah 3 (244),-,-,-,1,TTF-b-02,tf,2014-05-19,12:48:00,455401,244,1,119.74138612599405,1
242,0.0,4554,2.0,2014-05-18,1,1,-999,,1,"25.267033,55.409825",Muhaisnah 3 (244),-,-,-,1,TTF-b-02,tf,2014-05-19,12:48:00,455402,244,1,119.74138612599405,1
243,0.0,4554,3.0,2014-05-18,1,1,-999,,1,"25.267033,55.409825",Muhaisnah 3 (244),-,-,-,1,TTF-b-02,tf,2014-05-19,12:48:00,455403,244,17,27.702418495266325,1
244,0.0,4554,4.0,2014-05-18,1,1,-999,,1,"25.267033,55.409825",Muhaisnah 3 (244),-,-,-,1,TTF-b-02,tf,2014-05-19,12:48:00,455404,244,17,27.702418495266325,1
245,0.0,4554,5.0,2014-05-18,1,2,3,,-999,,-,-,-,-,1,TTF-b-02,tf,2014-05-19,12:49:00,455405,244,2,101.01896459016082,1
246,0.0,3586,1.0,2014-05-19,2,1,-999,,1,"25.278307,55.413558",AL MUHASNA 4 - 245,,,,1,ttf-b-02,tf,2014-05-20,20:40:00,358601,245,4,594.3173408175148,1
247,0.0,3586,2.0,2014-05-19,2,1,-999,,1,"25.278307,55.413558",AL MUHASNA 4 - 245,,,,1,ttf-b-02,tf,2014-05-20,20:41:00,358602,245,9,126.16154736015704,1
248,0.0,3586,3.0,2014-05-19,2,1,-999,,1,"25.278307,55.413558",AL MUHASNA 4 - 245,,,,1,ttf-b-02,tf,2014-05-20,20:41:00,358603,245,16,36.101440601681446,1
249,0.0,3586,4.0,2014-05-19,2,1,-999,,1,"25.278307,55.413558",AL MUHASNA 4 - 245,,,,1,ttf-b-02,tf,2014-05-20,20:42:00,358604,245,15,83.93624877251362,1
250,0.0,3586,5.0,2014-05-19,2,1,-999,,1,"25.278307,55.413558",AL MUHASNA 4 - 245,,,,1,ttf-b-02,tf,2014-05-20,20:42:00,358605,245,15,83.93624877251362,1
251,0.0,3587,1.0,2014-05-19,2,1,-999,,1,"25.278054,55.413022",AL MUHASNA 4 - 245,,,,1,ttf-b-02,tf,2014-05-20,22:47:00,358701,245,4,132.85530963796526,1
252,0.0,3587,2.0,2014-05-19,2,1,-999,,1,"25.278054,55.413022",AL MUHASNA 4 - 245,,,,1,ttf-b-02,tf,2014-05-20,23:25:00,358702,245,11,93.08407275473854,1
253,0.0,3587,3.0,2014-05-19,2,1,-999,,1,"25.278054,55.413022",AL MUHASNA 4 - 245,,,,1,ttf-b-02,tf,2014-05-20,23:26:00,358703,245,16,36.101440601681446,1
254,0.0,3587,4.0,2014-05-19,2,1,-999,,1,"25.278054,55.413022",AL MUHASNA 4 - 245,,,,1,ttf-b-02,tf,2014-05-20,23:26:00,358704,245,16,36.101440601681446,1
255,0.0,3588,1.0,2014-05-19,2,1,-999,,1,"25.278016,55.412979",AL MUHASNA 4 - 245,,,,1,ttf-b-02,tf,2014-05-20,23:44:00,358801,245,4,173.0540211270755,1
256,0.0,3588,2.0,2014-05-19,2,2,3,,-999,,-,-,-,-,-999,ttf-b-02,tf,2014-05-20,23:44:00,358802,245,11,143.47623506458262,1
257,0.0,3588,3.0,2014-05-19,2,1,-999,,1,"25.278016,55.412979",AL MUHASNA 4 - 245,,,,1,ttf-b-02,tf,2014-05-20,23:44:00,358803,245,16,36.101440601681446,1
258,0.0,3588,4.0,2014-05-19,2,1,-999,,1,"25.278016,55.412979",AL MUHASNA 4 - 245,,,,1,ttf-b-02,tf,2014-05-20,23:45:00,358804,245,16,23.271657334328864,1
259,0.0,4636,1.0,2014-05-20,3,1,-999,,1,"25.265403,55.463877",OUD AL MUTEENA 2 - 265,,,,1,TTF-B-02,tf,2014-05-21,23:57:00,463601,266,1,119.74138612599405,1
260,0.0,4636,2.0,2014-05-20,3,1,-999,,1,"25.265403,55.463877",OUD AL MUTEENA 2 - 265,,,,1,TTF-B-02,tf,2014-05-21,23:58:00,463602,266,2,116.79118990683658,1
261,0.0,4251,1.0,2014-05-21,4,1,-999,,1,"25.273786,55.450712",OUD AL MUTEENA 3-268,-,-,-,1,TTF-B-02,tf,2014-05-22,00:28:00,425101,268,1,119.74138612599405,1
262,0.0,4251,2.0,2014-05-21,4,1,-999,,1,"25.273786,55.450712",OUD AL MUTEENA 3-268,-,-,-,1,TTF-B-02,tf,2014-05-22,00:28:00,425102,268,2,116.79118990683658,1
263,0.0,4251,3.0,2014-05-21,4,1,-999,,1,"25.273786,55.450712",OUD AL MUTEENA 3-268,-,-,-,1,TTF-B-02,tf,2014-05-22,00:28:00,425103,268,13,176.64100824734183,1
264,0.0,4251,4.0,2014-05-21,4,1,-999,,1,"25.273786,55.450712",OUD AL MUTEENA 3-268,-,-,-,1,TTF-B-02,tf,2014-05-22,00:29:00,425104,268,13,176.64100824734183,1
265,0.0,4252,1.0,2014-05-21,4,1,-999,,1,"25.273601,55.450562",OUD AL MUTEENA 3-268,,,,1,TTF-B-02,tf,2014-05-22,00:29:00,425201,268,1,75.06808688034808,1
266,0.0,4252,2.0,2014-05-21,4,1,-999,,1,"25.273601,55.450562",OUD AL MUTEENA 3-268,,,,1,TTF-B-02,tf,2014-05-22,00:29:00,425202,268,2,101.01896459016082,1
267,0.0,4252,3.0,2014-05-21,4,1,-999,,1,"25.273601,55.450562",OUD AL MUTEENA 3-268,,,,1,TTF-B-02,tf,2014-05-22,00:29:00,425203,268,2,340.6272163902461,1
268,0.0,4252,4.0,2014-05-21,4,1,-999,,1,"25.273601,55.450562",OUD AL MUTEENA 3-268,,,,1,TTF-B-02,tf,2014-05-22,00:29:00,425204,268,2,116.79118990683658,1
269,0.0,4252,5.0,2014-05-21,4,1,-999,,1,"25.273601,55.450562",OUD AL MUTEENA 3-268,,,,1,TTF-B-02,tf,2014-05-22,00:29:00,425205,268,2,116.79118990683658,1
270,0.0,4252,6.0,2014-05-21,4,1,-999,,1,"25.273601,55.450562",OUD AL MUTEENA 3-268,,,,1,TTF-B-02,tf,2014-05-22,00:29:00,425206,268,14,106.70909210524827,1
271,0.0,4252,7.0,2014-05-21,4,1,-999,,1,"25.273601,55.450562",OUD AL MUTEENA 3-268,,,,1,TTF-B-02,tf,2014-05-22,00:29:00,425207,268,2,116.79118990683658,1
272,0.0,4252,8.0,2014-05-21,4,1,-999,,1,"25.273601,55.450562",OUD AL MUTEENA 3-268,,,,1,TTF-B-02,tf,2014-05-22,00:29:00,425208,268,14,88.13237079814931,1
273,0.0,4252,9.0,2014-05-21,4,1,-999,,1,"25.273601,55.450562",OUD AL MUTEENA 3-268,,,,1,TTF-B-02,tf,2014-05-22,00:29:00,425209,268,14,75.72091061973718,1
274,0.0,4252,10.0,2014-05-21,4,1,-999,,1,"25.273601,55.450562",OUD AL MUTEENA 3-268,,,,1,TTF-B-02,tf,2014-05-22,00:29:00,425210,268,13,176.64100824734183,1
275,0.0,4253,1.0,2014-05-22,5,1,-999,,1,"25.274077,55.450670",OUD AL MUTEENA 3-268,-,-,-,1,TTF-B-02,tf,2014-05-22,00:29:00,425301,268,1,119.74138612599405,1
276,0.0,4253,2.0,2014-05-22,5,1,-999,,1,"25.274077,55.450670",OUD AL MUTEENA 3-268,-,-,-,1,TTF-B-02,tf,2014-05-22,11:53:00,425302,268,2,116.79118990683658,1
277,0.0,4253,3.0,2014-05-22,5,1,-999,,1,"25.274077,55.450670",OUD AL MUTEENA 3-268,-,-,-,1,TTF-B-02,tf,2014-05-22,11:53:00,425303,268,1,119.74138612599405,1
278,0.0,4253,4.0,2014-05-22,5,1,-999,,1,"25.274077,55.450670",OUD AL MUTEENA 3-268,-,-,-,1,TTF-B-02,tf,2014-05-22,11:53:00,425304,268,2,340.6272163902461,1
279,0.0,4253,5.0,2014-05-22,5,1,-999,,1,"25.274077,55.450670",OUD AL MUTEENA 3-268,-,-,-,1,TTF-B-02,tf,2014-05-22,11:54:00,425305,268,17,27.702418495266325,1
280,0.0,4253,6.0,2014-05-22,5,1,-999,,1,"25.274077,55.450670",OUD AL MUTEENA 3-268,-,-,-,1,TTF-B-02,tf,2014-05-22,11:54:00,425306,268,17,27.702418495266325,1
281,0.0,4253,7.0,2014-05-22,5,1,-999,,1,"25.274077,55.450670",OUD AL MUTEENA 3-268,-,-,-,1,TTF-B-02,tf,2014-05-22,11:54:00,425307,268,14,106.70909210524827,1
282,0.0,3687,1.0,2014-05-22,5,1,-999,,1,"25.259756,55.288063",AL SOUQ AL KABEER (312),-,-,-,1,TTF-B-02,tf,2014-05-24,17:07:00,368701,312,6,140.06135020024274,1
283,0.0,3687,2.0,2014-05-22,5,1,-999,,1,"25.259756,55.288063",AL SOUQ AL KABEER (312),-,-,-,1,TTF-B-02,tf,2014-05-24,17:08:00,368702,312,11,52.87499865003901,1
284,0.0,3687,3.0,2014-05-22,5,1,-999,,1,"25.259756,55.288063",AL SOUQ AL KABEER (312),-,-,-,1,TTF-B-02,tf,2014-05-24,17:08:00,368703,312,17,24.420452869166564,1
285,0.0,3687,4.0,2014-05-22,5,1,-999,,1,"25.259756,55.288063",AL SOUQ AL KABEER (312),-,-,-,1,TTF-B-02,tf,2014-05-24,17:08:00,368704,312,16,31.517047063721854,1
286,0.0,3688,1.0,2014-05-22,5,1,-999,,1,"25.259853,55.287967",AL SOUQ AL KABEER (312),,,,1,TTF-B-02,tf,2014-05-24,10:04:00,368801,312,6,101.35575080305223,1
287,0.0,3688,2.0,2014-05-22,5,1,-999,,1,"25.259853,55.287967",AL SOUQ AL KABEER (312),,,,1,TTF-B-02,tf,2014-05-24,10:08:00,368802,312,7,116.53825222217571,1
288,0.0,3688,3.0,2014-05-22,5,1,-999,,1,"25.259853,55.287967",AL SOUQ AL KABEER (312),,,,1,TTF-B-02,tf,2014-05-24,10:08:00,368803,312,7,186.6342431058355,1
