household_id,has_labourer,hh_floors,hh_units,hh_under6yr,hh_over6yr,hh_maids,hh_under6yr_present,hh_over6yr_present,hh_tenure,hh_veh,hh_bikes,ptdist,hhincome,hhproptype,hhproptype_other,latlon,community,road,building,poi,emirate,interviewer_id,interviewer_company,interview_date,interview_time,interviewer_company_name,interviewer_company_num,home_zone_id,wt
1158,0.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,2,3.0,0.0,2,10,1,,"25.206514,55.250094",Jumeira 2,5 B Street,29,-,1,i4004,i4,2014-05-05,20:04:00,,342,605,1
1159,0.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,2,7,1,,"25.207038,55.251274",Jumeirah 2,22A Street,54,-,1,i4009,i4,2014-05-05,17:20:00,,342,605,1
1161,0.0,1.0,1.0,1.0,4.0,0.0,1.0,4.0,2,2.0,0.0,2,6,1,,"25.206747,55.251124",Jumeirah 2,22A,50B,-,1,i4009,i4,2014-05-05,18:18:00,,342,605,1
1162,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2,2.0,1.0,3,6,1,,"25.206708,55.251038",Jumeirah 2,22A Street,50A,-,1,i4009,i4,2014-05-05,18:37:00,,342,605,1
1163,0.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,2,2.0,0.0,3,6,1,,"25.206669,55.251102",Jumeirah 2,22A,44B,-,1,i4009,i4,2014-05-05,19:12:00,,342,605,1
1164,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2,1.0,1.0,3,6,1,,"25.206436,55.250952",Jmeirah,22A Dtreet,46B,-,1,i4009,i4,2014-05-05,19:52:00,,342,605,1
1165,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,2,8,1,,"25.182535,55.238206",al safa ,-,-,-,1,i4001,i4,2014-05-05,18:25:00,,353,667,1
1166,0.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,2,2.0,0.0,2,7,1,,"25.179428,55.235889",al safa,-,-,-,1,i4001,i4,2014-05-05,19:53:00,,353,667,1
1167,0.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,2,2.0,0.0,2,7,1,,"25.180224,55.238829",al safa,-,-,-,1,i4001,i4,2014-05-05,20:15:00,,353,667,1
1168,0.0,2.0,1.0,1.0,5.0,0.0,1.0,5.0,2,4.0,0.0,2,7,1,,"25.179389,55.236275",AL SAFA ,-,-,-,1,i4001,i4,2014-05-05,20:43:00,,353,667,1
1169,0.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,1,7,1,,"25.182399,55.239580",Al Safa 1,6c ,-,-,1,i4003,i4,2014-05-05,17:34:00,,353,667,1
1170,0.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,2,7,1,,"25.178088,55.236769",Al Safa 1,6C,-,-,1,i4003,i4,2014-05-05,18:27:00,,353,667,1
1172,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,2,2.0,0.0,2,7,1,,"25.179544,55.236361",Al Safa 1,4a,-,-,1,i4003,i4,2014-05-05,20:46:00,,353,667,1
1173,0.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,2,6,4,,"25.182981,55.238485",al safa 1,-,-,-,1,i4006,i4,2014-05-05,19:12:00,,353,667,1
1175,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,2,2.0,0.0,2,6,4,,"25.182166,55.240095",Al safa 1,-,-,-,1,i4007,i4,2014-05-05,18:23:00,,353,667,1
1176,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2,2.0,0.0,2,6,4,,"25.180534,55.238485",AL safa 1,-,-,-,1,i4007,i4,2014-05-05,19:25:00,,353,667,1
1177,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2,2.0,0.0,2,3,4,,"25.177816,55.237048",Al Safa,-,-,-,1,i4010,i4,2014-05-05,18:25:00,,353,667,1
1179,0.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,2,3,4,,"25.181564,55.239794",Al Safa,-,-,-,1,i4010,i4,2014-05-05,19:52:00,,353,667,1
1181,0.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,2,2.0,0.0,2,7,4,,"25.180942,55.239258",Al Safa 1,6C,-,-,1,i4021,i4,2014-05-05,17:59:00,,353,667,1
1182,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,2,2.0,0.0,2,7,4,,"25.180301,55.238807",Al Safa 1,6C,-,-,1,i4021,i4,2014-05-05,18:43:00,,353,667,1
1184,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1,1.0,0.0,2,10,4,,"25.182185,55.238314",al safa 1,-,-,-,1,i4002,i4,2014-05-05,20:40:00,,353,667,1
1186,0.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,1,6.0,0.0,1,9,1,,"25.170223,55.224752",Umm Suqeim 1,-,-,-,1,i4011,i4,2014-05-05,18:26:00,,356,626,1
1188,0.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,1,2.0,0.0,3,10,1,,"25.169485,55.224205",umm squeim 1,-,-,-,1,i4011,i4,2014-05-05,19:51:00,,356,626,1
1189,0.0,1.0,1.0,1.0,5.0,0.0,1.0,5.0,2,5.0,2.0,2,10,1,,"25.166620,55.223991",Umm Sequiem,Al Wasl Road,-,-,1,i4016,i4,2014-05-05,19:22:00,,356,626,1
1190,0.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,2,10,1,,"25.166688,55.223894",Umm Seqeuim,Al Wasl,-,-,1,i4016,i4,2014-05-05,19:46:00,,356,626,1
1191,0.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2,2.0,0.0,2,10,1,,"25.167047,55.223765",Umm Suqeuim,Al Wasl Road,-,-,1,i4016,i4,2014-05-05,20:13:00,,356,626,1
1192,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2,2.0,0.0,2,10,1,,"25.169504,55.224710",Umm Suqeium,Al Wasl Road,-,-,1,i4016,i4,2014-05-05,20:25:00,,356,626,1
1193,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2,3.0,0.0,3,10,1,,"25.206087,55.251800",Jumeirah 2,26A,Villa 6,,1,i4017,i4,2014-05-05,19:05:00,,342,605,1
1194,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,1,2.0,0.0,2,7,1,,"25.204999,55.250974",Jumeirah 2,26A,Villa 14,-,1,i4017,i4,2014-05-05,19:18:00,,342,605,1
1195,0.0,1.0,3.0,0.0,4.0,0.0,0.0,4.0,1,2.0,1.0,3,5,1,,"25.169795,55.225439",Umm Sequim,-,-,-,1,i4005,i4,2014-05-05,19:01:00,,356,626,1
1196,0.0,1.0,3.0,0.0,4.0,0.0,0.0,4.0,1,4.0,0.0,3,5,1,,"25.164717,55.232123",Umm Seqeim,-,-,-,1,i4005,i4,2014-05-05,19:37:00,,357,678,1
1197,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1,1.0,0.0,3,3,1,,"25.165047,55.232434",Umm Seqeim,-,-,-,1,i4005,i4,2014-05-05,20:02:00,,357,678,1
1198,0.0,1.0,3.0,0.0,4.0,0.0,0.0,4.0,1,2.0,0.0,3,4,1,,"25.165601,55.231951",Umm Seqeim,-,-,-,1,i4005,i4,2014-05-05,20:14:00,,357,678,1
1199,0.0,1.0,4.0,0.0,6.0,0.0,0.0,6.0,1,3.0,0.0,2,7,1,,"25.170543,55.225439",Umm Seqeim 1,Al Zand Street,VILLA,Spinney's,1,i4018,i4,2014-05-05,19:05:00,,356,626,1
1200,0.0,1.0,6.0,0.0,4.0,0.0,0.0,4.0,2,5.0,0.0,3,9,1,,"25.170543,55.225439",Umm Suqeim 1,Umm Al Sheif Street,VILLA,-,1,i4018,i4,2014-05-05,19:45:00,,356,626,1
1201,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2,2.0,0.0,3,7,1,,"25.170543,55.225439",Umm Suqeim 1,Umm Al Sheif Street,-,-,1,i4018,i4,2014-05-05,20:27:00,,356,626,1
1202,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2,2.0,0.0,3,6,1,,"25.170543,55.225439",Umm Suqeim 1,Umm Al Sheif Street,-,-,1,i4018,i4,2014-05-05,20:39:00,,356,626,1
1203,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,3,7,1,,"25.169854,55.224978",Umm Suqeim 1,Umm Al Sheif ,-,-,1,i4018,i4,2014-05-05,20:49:00,,356,626,1
1204,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2,2.0,0.0,4,7,1,,"25.169834,55.225085",UMM SUQUEIM 1,-,-,-,1,i4015,i4,2014-05-05,19:20:00,,356,626,1
1206,0.0,1.0,4.0,0.0,2.0,0.0,0.0,2.0,1,1.0,0.0,3,10,1,,"25.140390,55.192974",burj al arab,-,-,-,1,i4008,i4,2014-05-06,19:52:00,,366,761,1
1207,0.0,2.0,8.0,0.0,3.0,0.0,0.0,3.0,1,5.0,2.0,4,10,1,,"25.141516,55.197630",umm suqaim third,5B,13,-,1,i4008,i4,2014-05-06,20:37:00,,366,760,1
1208,0.0,1.0,2.0,2.0,5.0,0.0,2.0,5.0,1,4.0,0.0,2,8,1,,"25.148043,55.201106",Umm Sequiem 2,-,-,-,1,i4010,i4,2014-05-06,17:14:00,,362,749,1
1209,0.0,1.0,2.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,2,4,1,,"25.153792,55.205891",Umm Sequiem 2,-,-,-,1,i4010,i4,2014-05-06,18:28:00,,362,745,1
1210,0.0,1.0,2.0,0.0,5.0,0.0,0.0,5.0,3,2.0,0.0,2,4,4,,"25.144741,55.204518",Umm Sequim 2,-,-,-,1,i4010,i4,2014-05-06,19:25:00,,362,747,1
1211,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,2,4,4,,"25.144411,55.204861",Umm Sequiem,-,-,-,1,i4010,i4,2014-05-06,19:38:00,,362,747,1
1214,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,2,2.0,0.0,2,6,1,,"25.146839,55.206020",Umm Sequim ,-,-,-,1,i4021,i4,2014-05-06,20:18:00,,362,747,1
1216,0.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,2,2.0,0.0,3,10,1,,"25.141963,55.197415",Umm Suqeim 3,5 B Street,64,-,1,i4004,i4,2014-05-06,19:46:00,,366,760,1
1217,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,1,4.0,0.0,1,10,1,,"25.143323,55.195463",Umm Suqeim 3,5 B Street,16,-,1,i4004,i4,2014-05-06,20:39:00,,366,760,1
1218,0.0,2.0,1.0,0.0,9.0,0.0,0.0,9.0,1,5.0,0.0,3,10,1,,"25.141089,55.199389",Umm Suqeim 3,24A Street,69,-,1,i4009,i4,2014-05-06,20:14:00,,366,760,1
1220,0.0,2.0,1.0,0.0,10.0,0.0,0.0,10.0,1,4.0,0.0,4,9,1,,"25.141400,55.197587",Umm Suqeim 3,Street 7,-,-,1,i4014,i4,2014-05-06,20:05:00,,366,760,1
1222,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1,7.0,0.0,4,8,1,,"25.145945,55.194722",Umm Suqiem 3,-,-,-,1,i4014,i4,2014-05-06,20:58:00,,366,759,1
1223,0.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,3,6,1,,"25.151714,55.222735",safa 2,-,-,-,1,i4011,i4,2014-05-06,18:24:00,,357,687,1
1224,0.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,3,10,1,,"25.152044,55.222692",safa 2,-,-,-,1,i4011,i4,2014-05-06,18:50:00,,357,687,1
1225,0.0,2.0,1.0,2.0,4.0,0.0,2.0,4.0,2,3.0,0.0,3,10,1,,"25.151840,55.223004",Safa 2,-,-,-,1,i4011,i4,2014-05-06,18:59:00,,357,687,1
1226,0.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,2,2.0,0.0,3,10,1,,"25.152151,55.223154",Safa 2,-,-,-,1,i4011,i4,2014-05-06,19:32:00,,357,687,1
1228,0.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,3,10,1,,"25.160852,55.221609",Al Safa 2,-,-,-,1,i4005,i4,2014-05-06,19:39:00,,357,684,1
1229,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,1,3.0,0.0,3,8,1,,"25.160852,55.221609",Al Safa 2,-,-,-,1,i4005,i4,2014-05-06,19:52:00,,357,684,1
1230,0.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,1,2.0,0.0,3,10,1,,"25.160852,55.221609",Al Safa 2,-,-,-,1,i4005,i4,2014-05-06,20:06:00,,357,684,1
1231,0.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,1,2.0,0.0,3,7,1,,"25.161017,55.221394",Al Safa 2,Al Manara Road,-,-,1,i4018,i4,2014-05-06,20:23:00,,357,684,1
1232,0.0,1.0,1.0,2.0,3.0,0.0,2.0,3.0,2,2.0,0.0,3,10,1,,"25.160949,55.221641",Al Safa 2,Al Manara Road,-,-,1,i4018,i4,2014-05-06,20:38:00,,357,684,1
1233,0.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,2,3.0,0.0,3,7,1,,"25.157308,55.221405",Al Safa 2,-,-,-,1,i4019,i4,2014-05-06,18:22:00,,357,684,1
1234,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,2,2.0,0.0,3,7,1,,"25.156628,55.220869",Al Safa 2,-,-,-,1,i4019,i4,2014-05-06,18:52:00,,357,684,1
1235,0.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,1,4.0,0.0,3,9,1,,"25.157366,55.220557",Al Safa 2,-,-,-,1,i4019,i4,2014-05-06,19:45:00,,357,684,1
1236,0.0,2.0,1.0,0.0,5.0,0.0,0.0,5.0,2,3.0,0.0,3,8,1,,"25.163697,55.230256",AL SAFA 2,12A STREET,-,VILLA 22,1,i4015,i4,2014-05-06,19:46:00,,357,678,1
1237,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2,2.0,0.0,3,7,1,,"25.164756,55.231286",AL SAFA 2,-,-,-,1,i4015,i4,2014-05-06,20:07:00,,357,678,1
1239,0.0,2.0,1.0,0.0,8.0,0.0,0.0,8.0,1,6.0,0.0,3,9,1,,"25.163882,55.229205",AL SAFA 2,12 A STREET,VILLA 26,,1,i4015,i4,2014-05-06,20:55:00,,357,678,1
1240,0.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,2,3.0,0.0,3,7,1,,"25.164416,55.231855",AL SAFA 2,,,VILLA 18,1,i4015,i4,2014-05-06,21:14:00,,357,678,1
1241,0.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,2,3.0,0.0,3,9,1,,"25.164901,55.232059",AL SAFA 2,,AL HAMRA VILLA 7,,1,i4015,i4,2014-05-06,21:45:00,,357,678,1
1242,0.0,2.0,1.0,0.0,6.0,0.0,0.0,6.0,1,5.0,0.0,3,9,1,,"25.162163,55.230471",Al Safa 2,-,-,-,1,i4016,i4,2014-05-06,19:58:00,,357,678,1
1245,0.0,2.0,1.0,0.0,6.0,0.0,0.0,6.0,1,3.0,2.0,3,10,1,,"25.144857,55.206363",Umm Suqeim 2,38 B Street,60,-,1,i4004,i4,2014-05-07,17:44:00,,362,747,1
1246,0.0,2.0,1.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,3,10,1,,"25.144313,55.206041",Umm Suqeim 2,38 B street,52,-,1,i4004,i4,2014-05-07,18:10:00,,362,747,1
1247,0.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2,2.0,0.0,9,10,1,,"25.148218,55.207822	",Umm Suqeim 2,29 C Street,47,-,1,i4004,i4,2014-05-07,19:42:00,,362,747,1
1248,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2,2.0,0.0,9,10,1,,"25.146431,55.208058",Umm Suqeim 2,40 C street,92,-,1,i4004,i4,2014-05-07,20:13:00,,362,747,1
1249,0.0,2.0,1.0,0.0,7.0,4.0,0.0,7.0,1,4.0,0.0,2,10,1,,"25.141264,55.214925",al manara,-,-,-,1,i4001,i4,2014-05-07,20:04:00,,363,757,1
1252,0.0,2.0,2.0,0.0,4.0,2.0,0.0,4.0,2,4.0,0.0,2,7,1,,"25.141691,55.207264",Al Manara,2D,-,-,1,i4003,i4,2014-05-07,19:50:00,,363,755,1
1253,0.0,2.0,1.0,1.0,4.0,0.0,1.0,4.0,2,2.0,0.0,2,8,1,,"25.142041,55.207393",Al Manara,2d,Villa 91B,-,1,i4003,i4,2014-05-07,20:06:00,,363,755,1
1255,0.0,2.0,9.0,1.0,5.0,1.0,1.0,5.0,2,2.0,3.0,1,10,1,,"25.146314,55.207865",umm suqaim 2,40C,-,-,1,i4008,i4,2014-05-07,19:05:00,,362,747,1
1258,0.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,3,0.0,0.0,2,4,1,,"25.141711,55.208273",Manara,-,-,-,1,i4010,i4,2014-05-07,20:01:00,,363,755,1
1260,0.0,1.0,2.0,0.0,4.0,0.0,0.0,4.0,1,4.0,0.0,3,10,1,,"25.141536,55.208273",Al Manara,4B,-,-,1,i4021,i4,2014-05-07,19:49:00,,363,755,1
1263,0.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,2,2.0,0.0,4,7,1,,"25.169359,55.226104",UMM SUQUEIM 1,1B STREET,-,-,1,i4015,i4,2014-05-05,20:08:00,,356,626,1
1264,0.0,2.0,2.0,0.0,5.0,0.0,0.0,5.0,3,1.0,0.0,2,4,5,,"25.239766,55.323050",UMM HURAIR 2,,,,1,I4015,i4,2014-04-28,18:29:00,,315,505,1
1265,0.0,2.0,1.0,0.0,5.0,0.0,0.0,5.0,3,3.0,0.0,2,9,1,,"25.239727,55.322471",UMM HURAIR 2,STREET 12,,,1,I4015,i4,2014-04-28,19:28:00,,315,505,1
1266,0.0,2.0,45.0,0.0,7.0,0.0,0.0,7.0,2,2.0,0.0,2,3,3,,"25.235622,55.320765",umm hurair2,,,,1,I4015,i4,2014-04-28,20:32:00,,315,505,1
1267,0.0,3.0,30.0,0.0,4.0,0.0,0.0,3.0,2,0.0,0.0,1,10,3,,"25.257679,55.307450",Umm Hurrair 1,2nd Street,A,-,1,i4004,i4,2014-04-28,18:29:00,,314,480,1
1268,0.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2,1.0,1.0,3,2,1,,"25.239436,55.322803",umm hurair 2,-,-,-,1,I4011,i4,2014-04-28,18:42:00,,315,505,1
1270,0.0,3.0,50.0,2.0,3.0,0.0,2.0,3.0,3,0.0,0.0,2,2,5,,"25.236583,55.320507",Umm Hurair 2,-,-,-,1,i4013,i4,2014-04-28,20:42:00,,315,505,1
1272,0.0,2.0,1.0,1.0,4.0,0.0,1.0,4.0,2,5.0,0.0,3,8,4,,"25.238660,55.322782",Al Hurair,-,,-,1,i4016,i4,2014-04-28,19:44:00,,315,505,1
1273,0.0,3.0,52.0,1.0,1.0,0.0,1.0,1.0,2,2.0,0.0,2,5,3,,"25.236447,55.320776",Al hurair 2,-,-,-,1,i4016,i4,2014-04-28,20:39:00,,315,505,1
1274,0.0,3.0,15.0,0.0,2.0,0.0,0.0,2.0,2,0.0,0.0,3,7,3,,"25.254759,55.305766",bur dubai,-,-,-,1,i4017,i4,2014-04-28,18:40:00,,314,483,1
1275,0.0,2.0,8.0,0.0,4.0,0.0,0.0,4.0,2,4.0,1.0,4,3,1,,"25.239514,55.323114",Umm Hurair 2,-,8,-,1,I4009,i4,2014-04-28,18:42:00,,315,505,1
1279,0.0,3.0,30.0,2.0,3.0,0.0,2.0,3.0,2,1.0,0.0,3,3,4,,"25.236127,55.321902",Umm Hurair 2,-,-,-,1,i4007,i4,2014-04-28,20:59:00,,315,505,1
1280,0.0,3.0,40.0,0.0,1.0,0.0,0.0,1.0,2,0.0,0.0,2,1,3,,"25.257388,55.307043",umm hurair,-,-,-,1,I4001,i4,2014-04-28,18:28:00,,314,480,1
1281,0.0,4.0,40.0,0.0,1.0,0.0,0.0,1.0,2,0.0,0.0,1,3,3,,"25.257524,55.306914",Um Hurrair,-,-,-,1,I4001,i4,2014-04-28,18:45:00,,314,480,1
1282,0.0,4.0,21.0,0.0,3.0,0.0,0.0,3.0,2,0.0,0.0,2,2,3,,"25.256981,55.307364",umm hurair,-,-,-,1,I4001,i4,2014-04-28,20:01:00,,314,480,1
1283,0.0,3.0,92.0,0.0,4.0,0.0,0.0,4.0,2,0.0,0.0,2,2,3,,"25.256923,55.306656",umm hurair,-,-,-,1,I4001,i4,2014-04-28,20:34:00,,314,480,1
1284,0.0,4.0,40.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,1,2,3,,"25.257641,55.306935",Um Hurrair,-,-,-,1,i4002,i4,2014-04-28,18:21:00,,314,480,1
1285,0.0,3.0,21.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,1,4,3,,"25.257582,55.306892",Umm Hurair,-,-,-,1,i4002,i4,2014-04-28,20:00:00,,314,480,1
1286,0.0,4.0,92.0,1.0,2.0,0.0,1.0,2.0,2,1.0,0.0,1,4,3,,"25.256961,55.307407",Umm Hurair,-,-,-,1,i4002,i4,2014-04-28,20:16:00,,314,480,1
1287,0.0,4.0,92.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,1,4,3,,"25.257000,55.307407",Um hurrair,-,-,-,1,i4002,i4,2014-04-28,20:38:00,,314,480,1
1288,0.0,4.0,92.0,0.0,2.0,0.0,0.0,2.0,2,2.0,0.0,1,5,3,,"25.257020,55.307450",Um HUrrair,-,-,-,1,i4002,i4,2014-04-28,21:01:00,,314,480,1
1290,0.0,3.0,92.0,0.0,3.0,0.0,0.0,1.0,2,0.0,0.0,2,3,3,,"25.256030,55.306828",Umm Hurrair,2,-,-,1,i4003,i4,2014-04-28,19:38:00,,314,480,1
1291,0.0,3.0,92.0,0.0,2.0,0.0,0.0,2.0,2,1.0,0.0,3,1,3,,"25.256010,55.306742",Umm Hurrair,2,-,-,1,i4003,i4,2014-04-28,20:08:00,,314,480,1
1292,0.0,4.0,190.0,0.0,1.0,0.0,0.0,1.0,2,0.0,0.0,3,1,3,,"25.255661,55.306742",Umm Hurrair,9,0,-,1,i4003,i4,2014-04-28,20:46:00,,314,480,1
1293,0.0,4.0,190.0,0.0,2.0,0.0,0.0,2.0,2,0.0,0.0,3,1,3,,"25.255700,55.306699",Umm Hurrair,-,-,-,1,i4003,i4,2014-04-28,21:00:00,,314,480,1
1294,0.0,4.0,190.0,0.0,2.0,0.0,0.0,2.0,2,2.0,0.0,3,2,3,,"25.255758,55.306613",Umm Hurrair,-,-,-,1,i4003,i4,2014-04-28,21:05:00,,314,480,1
1295,0.0,3.0,30.0,0.0,2.0,0.0,0.0,2.0,1,0.0,0.0,2,2,3,,"25.162144,55.215826",Umm Suqeim 1,-,Hamria Palce,-,1,i4005,i4,2014-04-28,18:06:00,,356,638,1
1296,0.0,5.0,75.0,0.0,6.0,0.0,0.0,6.0,2,0.0,1.0,1,1,3,,"25.257456,55.307000",umm hurair 1,street 2,2,,1,i4008,i4,2014-04-28,18:40:00,,314,480,1
1297,0.0,3.0,60.0,0.0,2.0,0.0,0.0,2.0,2,0.0,0.0,1,3,3,,"25.254807,55.305766",umm hurair,-,-,,1,i4008,i4,2014-04-28,20:09:00,,314,483,1
1298,0.0,4.0,40.0,0.0,1.0,0.0,0.0,1.0,3,0.0,0.0,2,1,3,,"25.257718,55.306914",Umm Hurair,-,-,-,1,I4010,i4,2014-04-28,18:19:00,,314,480,1
1299,0.0,4.0,40.0,0.0,3.0,0.0,0.0,1.0,3,0.0,0.0,2,2,3,,"25.257641,55.306785",Umm Hurair,-,-,-,1,I4010,i4,2014-04-28,18:35:00,,314,480,1
1300,0.0,4.0,40.0,0.0,2.0,0.0,0.0,2.0,2,0.0,0.0,2,2,3,,"25.257602,55.306978",Umm Hurair,-,-,-,1,I4010,i4,2014-04-28,19:02:00,,314,480,1
1301,0.0,3.0,92.0,0.0,4.0,0.0,0.0,4.0,2,2.0,0.0,2,2,3,,"25.256069,55.306892",Umm Hurair,-,-,-,1,I4010,i4,2014-04-28,19:59:00,,314,480,1
1302,0.0,3.0,92.0,3.0,3.0,0.0,3.0,3.0,2,1.0,0.0,2,2,3,,"25.255933,55.307000",Umm Hurair,-,-,-,1,I4010,i4,2014-04-28,20:15:00,,314,480,1
1303,0.0,4.0,120.0,0.0,4.0,0.0,0.0,4.0,2,1.0,0.0,2,2,3,,"25.255739,55.306592",Umm Hurair,-,-,-,1,I4010,i4,2014-04-28,21:34:00,,314,480,1
1304,0.0,4.0,120.0,0.0,1.0,0.0,0.0,1.0,2,0.0,0.0,2,2,3,,"25.255797,55.306678",Umm Hurair,-,-,-,1,I4010,i4,2014-04-28,21:48:00,,314,480,1
1305,0.0,3.0,24.0,0.0,3.0,0.0,0.0,3.0,2,2.0,0.0,2,2,3,,"25.255719,55.306656",Umm Hurair,-,-,-,1,I4010,i4,2014-04-28,21:55:00,,314,480,1
1306,0.0,2.0,1.0,0.0,10.0,0.0,0.0,10.0,3,4.0,0.0,1,6,1,,"25.238116,55.323544",Umm Hurair 2,-,-,Rashid Hospital,1,i4014,i4,2014-04-28,19:01:00,,315,505,1
1307,0.0,2.0,50.0,3.0,3.0,0.0,3.0,3.0,3,1.0,0.0,1,5,3,,"25.235787,55.319746",Umm Hurair 2,-,-,Rashid Hospital,1,i4014,i4,2014-04-28,20:35:00,,315,505,1
1309,0.0,3.0,50.0,2.0,3.0,0.0,2.0,3.0,3,2.0,0.0,2,4,3,,"25.239456,55.323200",Umm Hurair 2,,,,1,i4018,i4,2014-04-28,20:38:00,,315,505,1
1310,0.0,4.0,60.0,0.0,3.0,0.0,0.0,3.0,2,1.0,0.0,2,3,3,,"25.244094,55.311549",Umm Huraira,-,AlHamriya Palac,-,1,i4019,i4,2014-04-28,18:46:00,,319,503,1
1311,0.0,3.0,60.0,0.0,4.0,0.0,0.0,2.0,2,0.0,0.0,1,6,3,,"25.255127,55.305187",Umm Hurair 1,-,-,-,1,i4019,i4,2014-04-28,20:03:00,,314,483,1
1312,0.0,3.0,40.0,0.0,4.0,0.0,0.0,3.0,2,1.0,0.0,2,5,3,,"25.257485,55.307086",Umm Hurair ,-,-,-,1,i4021,i4,2014-04-28,18:23:00,,314,480,1
1313,0.0,4.0,92.0,1.0,2.0,0.0,1.0,2.0,2,1.0,0.0,2,5,3,,"25.256884,55.307472",Umm Hurair ,-,-,-,1,i4021,i4,2014-04-28,19:59:00,,314,480,1
1314,0.0,4.0,92.0,1.0,3.0,0.0,1.0,3.0,2,2.0,0.0,2,6,3,,"25.256884,55.307429",Umm Hurair,-,-,-,1,i4021,i4,2014-04-28,20:30:00,,314,480,1
1315,0.0,10.0,120.0,0.0,4.0,0.0,0.0,3.0,2,1.0,0.0,2,6,3,,"25.107712,55.150294",Palm Jumeirah,-,Al Dabas,-,1,i4003,i4,2014-04-29,17:05:00,,381,892,1
1316,0.0,12.0,144.0,0.0,2.0,0.0,0.0,2.0,2,2.0,0.0,4,8,3,,"25.107032,55.151367",Palm Jumeirah,-,Al Nafura,-,1,i4003,i4,2014-04-29,18:47:00,,381,892,1
1317,0.0,12.0,144.0,1.0,3.0,0.0,1.0,3.0,2,1.0,0.0,4,8,3,,"25.107091,55.151153",Palm Jumeirah,-,-,-,1,i4003,i4,2014-04-29,18:57:00,,381,892,1
